Coo_tpi,Coo_app,Roo_outward,productCode,reporter,FtaScope,Roo_packaging,Roo_fungible,FtaCode,Roo_exhibitions,Roo_wo,FtaName,Coo_valid,Coo_comp,Roo_indir,RooCode_1,Coo_exmptcoo,RooText_1,Roo_demin,Coo_pen,FtaId,RooCode_0,Coo_err,Roo_rvcformula,Coo_ver,Roo_accum,Coo_refund,Preferential,RooText_0,FtaType,partner,Roo_trans,Coo_coo,Coo_retention,FtaStatusDate,rank,Roo_sets,MFN,Roo_mo,Roo_draw,Coo_sup,Roo_roll,Roo_accessories,Roo_terr,Coo_adv,ProductAffected_0,Coo_approved,ProductAffected_1,FtaStatusDesc
,,,8703900000,604,,,,,,,,,,,,,,,,852,,,,,,,,,,554,,,,,2,,,,,,,,,,,,,
not provided,not provided,included,8703900000,484,"Plurilateral, Country-Group",included,materials only,ITC00048,not included,provided,AAP.CE 55: MERCOSUR-Mexico,180 days,not provided,included,,not included,,included,provided,48,"RVC 60% (for Argentina, Brazil), RVC 50% (for Uruguay), RVC 30% (for Mexico)",not provided,included,Indirect,diagonal,within 30 days,,"2 Salvo por lo dispuesto en el párrafo 5 de este Artículo, un producto automotor contenido en los literales a) al d) del Artículo 3° del Acuerdo será considerado como originario si, como resultado de un proceso de producción realizado enteramente en el territorio de Argentina o Brasil el ICR es al menos de 60 por ciento, en el caso de Uruguay es al menos de 50 por ciento o en el caso de México, es al menos de: Año 2002 20% 2003 20% 2004 25% 2005 27% 2006 en adelante 30%",Partial scope agreement,032,included,authorized body,5 years,01.01.2003,2,included (RVC 93%),,not provided,not included,not provided,included,included,included,not provided,,not included,,IN FORCE
,,,8703900000,458,,,,,,,,,,,,,,,,139,,,,,,,,,,418,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,197,,,,,,,,,,116,,,,,1,,,,,,,,,,,,,
,,,8703900000,438,,,,,,,,,,,,,,,,337,,,,,,,,,,352,,,,,1,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,197,,,,,,,,,,418,,,,,1,,,,,,,,,,,,,
provided,provided,not included,8703900000,702,"Plurilateral, Country-Country",included,materials & final goods,ITC00882,not included,provided,CPTPP,1 year (for multiple shipments),not provided,included,,included (less than US$1000),,included (10%),provided,852,RVC 45/55%,provided,build up / build down / focused value / import content / net cost,Direct,diagonal and full,within 1 year,,"No change in tariff classification required for a good of heading 87.02 through 87.05, provided there is a regional value content of not less than: (a) 45 per cent under the net cost method; or (b) 55 per cent under the build-down method.",Free trade agreement,392,included,self-certification/authorized body,5 years,30.12.2018,3,included (RVC 90%),,not provided,not included,provided,included,included,included,within 150 days,,included,,IN FORCE
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,608,,,,,3,,,,,,,,,,,,,
,,,8703900000,116,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,4,,,,,,,,,,,,,
not provided,provided,not included,8703900000,918,"Bilateral, Country-Group",included,materials only,ITC00393,not included,,"FTA, EU-Mexico",10 months,provided,included,,included (less than EUR500),,included (10%),provided,387,RVC 60%,provided,build up / import content,Indirect,bilateral,included,0%,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,Free trade agreement,484,included,authorized body (self-certification if value < EUR 6000),3 years,01.07.2000,4,included (RVC 85%),10%,,prohibition,,included,included,included,not provided,,included,,IN FORCE
,,,8703900000,116,,,,,,,,,,,,,,,,199,,,,,,,,,,104,,,,,2,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,410,"Plurilateral, Country-Country",included,not included,ITC00903,not included,provided,GSTP,not provided,not provided,not included,,not included,,not included,not provided,873,RVC 50% (40% for GSTP LDCs),not provided,not included,not provided,diagonal,not included,,"(a) Within the meaning of Rule 1 (b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from non-participants or of undetermined origin used does not exceed 50 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting participant shall be eligible for preferential concessions subject to the provisions of Rule 3 (c) and Rule 4. RULE 10: Special criteria percentage Products originating in participating least developed countries can be allowed a favourable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 60 percent, and for Rule 4, the percentage would not be less than 50 per cent.",Partial scope agreement,076,included,authorized body,not provided,25.03.1991,3,not included,,not provided,not included,not provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,356,,,,,,,,,,352,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,608,,,,,5,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,418,,,,,1,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,5,,,,,,,,,,,,,
,,,8703900000,484,,,,,,,,,,,,,,,,153,,,,,,,,,,392,,,,,2,,,,,,,,,,,,,
,,,8703900000,858,,,,,,,,,,,,,,,,633,,,,,,,,,,170,,,,,1,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,3,,,,,,,,,,,,,
,,,8703900000,757,,,,,,,,,,,,,,,,326,,,,,,,,,,438,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,096,,,,,4,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,144,,,,,,,,,,,,,,,,68,,,,,,,,,,418,,,,,4,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,199,,,,,,,,,,458,,,,,3,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,608,,,,,5,,,,,,,,,,,,,
provided,not provided,not included,8703900000,858,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,600,included,authorized body,not provided,08.10.1984,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
not provided,not provided,included,8703900000,858,"Plurilateral, Country-Group",included,materials only,ITC00048,not included,provided,AAP.CE 55: MERCOSUR-Mexico,180 days,not provided,included,,not included,,included,provided,48,"RVC 60% (for Argentina, Brazil), RVC 50% (for Uruguay), RVC 30% (for Mexico)",not provided,included,Indirect,diagonal,within 30 days,,"2 Salvo por lo dispuesto en el párrafo 5 de este Artículo, un producto automotor contenido en los literales a) al d) del Artículo 3° del Acuerdo será considerado como originario si, como resultado de un proceso de producción realizado enteramente en el territorio de Argentina o Brasil el ICR es al menos de 60 por ciento, en el caso de Uruguay es al menos de 50 por ciento o en el caso de México, es al menos de: Año 2002 20% 2003 20% 2004 25% 2005 27% 2006 en adelante 30%",Partial scope agreement,484,included,authorized body,5 years,01.01.2003,2,included (RVC 93%),,not provided,not included,not provided,included,included,included,not provided,,not included,,IN FORCE
,,,8703900000,918,,,,,,,,,,,,,,,,124,,,,,,,,,,579,,,,,2,,,,,,,,,,,,,
provided,not provided,not included,8703900000,152,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,076,included,authorized body,not provided,28.09.1988,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,458,,,,,,,,,,,,,,,,852,,,,,,,,,,124,,,,,3,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,5,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,94,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,139,,,,,,,,,,418,,,,,5,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
,,,8703900000,604,,,,,,,,,,,,,,,,633,,,,,,,,,,600,,,,,1,,,,,,,,,,,,,
,,,8703900000,410,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,3,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,458,,,,,3,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,94,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
provided,provided,not included,8703900000,156,"Plurilateral, Country-Group",included,materials only,ITC00203,included,provided,"FTA, ASEAN-China",1 year (for single shipment),not provided,included,,included (less than US$200),,included (10%),not provided,197,RVC 40%,provided,build down,Indirect,diagonal,within 12 months,,"A good shall be treated as an originating good if the good has a regional value content of not less than 40 per cent of FOB calculated using the formula as described in Article 5 of this ANNEX, and the final process of production is performed within a Party",Free trade agreement,096,included,authorized body,3 years,01.07.2005,2,not included,,provided,allowed,provided,included,included,not included,provided,,included,,IN FORCE
,,,8703900000,604,,,,,,,,,,,,,,,,633,,,,,,,,,,170,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,199,,,,,,,,,,116,,,,,3,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,199,,,,,,,,,,418,,,,,3,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,197,,,,,,,,,,608,,,,,1,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,1012,"Plurilateral, Country-Country",included,not included,ITC00903,not included,provided,GSTP,not provided,not provided,not included,,not included,,not included,not provided,873,RVC 50% (40% for GSTP LDCs),not provided,not included,not provided,diagonal,not included,,"(a) Within the meaning of Rule 1 (b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from non-participants or of undetermined origin used does not exceed 50 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting participant shall be eligible for preferential concessions subject to the provisions of Rule 3 (c) and Rule 4. RULE 10: Special criteria percentage Products originating in participating least developed countries can be allowed a favourable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 60 percent, and for Rule 4, the percentage would not be less than 50 per cent.",Partial scope agreement,410,included,authorized body,not provided,11.06.1989,3,not included,,not provided,not included,not provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,496,,,,,,,,,,,,,,,,68,,,,,,,,,,050,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,197,,,,,,,,,,104,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,199,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
,,,8703900000,604,,,,,,,,,,,,,,,,852,,,,,,,,,,484,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,199,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,199,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
,,,8703900000,554,,,,,,,,,,,,,,,,852,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,381,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,3,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,
provided,provided,not included,8703900000,702,"Plurilateral, Country-Group",included,materials only,ITC00203,included,provided,"FTA, ASEAN-China",1 year (for single shipment),not provided,included,,included (less than US$200),,included (10%),not provided,197,RVC 40%,provided,build down,Indirect,diagonal,within 12 months,,"A good shall be treated as an originating good if the good has a regional value content of not less than 40 per cent of FOB calculated using the formula as described in Article 5 of this ANNEX, and the final process of production is performed within a Party",Free trade agreement,156,included,authorized body,3 years,01.07.2005,2,not included,,provided,allowed,provided,included,included,not included,provided,,included,,IN FORCE
,,,8703900000,764,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,458,,,,,4,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,197,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,199,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,757,,,,,,,,,,,,,,,,342,,,,,,,,,,352,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,94,,,,,,,,,,104,,,,,3,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,608,,,,,4,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,144,"Plurilateral, Country-Country",included,not included,ITC00903,not included,provided,GSTP,not provided,not provided,not included,,not included,,not included,not provided,873,RVC 50% (40% for GSTP LDCs),not provided,not included,not provided,diagonal,not included,,"(a) Within the meaning of Rule 1 (b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from non-participants or of undetermined origin used does not exceed 50 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting participant shall be eligible for preferential concessions subject to the provisions of Rule 3 (c) and Rule 4. RULE 10: Special criteria percentage Products originating in participating least developed countries can be allowed a favourable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 60 percent, and for Rule 4, the percentage would not be less than 50 per cent.",Partial scope agreement,032,included,authorized body,not provided,15.06.2004,3,not included,,not provided,not included,not provided,not included,not included,not included,not provided,,not included,,IN FORCE
not provided,not provided,not included,8703900000,156,"Plurilateral, Country-Country",included,not included,ITC00069,included,provided,APTA (formerly Bangkok Agreement),1 year,provided,not included,,not included,,not included,not provided,68,RVC 45% (35% for APTA LDCs),provided,import content,Indirect,diagonal,not included,,"(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",Partial scope agreement,418,included,authorized body,2 years,01.07.2019,2,not included,,provided,not included,provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,4,,,,,,,,,,,,,
,,,8703900000,826,,,,,,,,,,,,,,,,961,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
provided,provided,not included,8703900000,392,"Plurilateral, Country-Country",included,materials & final goods,ITC00882,not included,provided,CPTPP,1 year (for multiple shipments),not provided,included,,included (less than US$1000),,included (10%),provided,852,RVC 45/55%,provided,build up / build down / focused value / import content / net cost,Direct,diagonal and full,within 1 year,,"No change in tariff classification required for a good of heading 87.02 through 87.05, provided there is a regional value content of not less than: (a) 45 per cent under the net cost method; or (b) 55 per cent under the build-down method.",Free trade agreement,124,included,self-certification/authorized body,5 years,30.12.2018,3,included (RVC 90%),,not provided,not included,provided,included,included,included,within 150 days,,included,,IN FORCE
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,608,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,862,,,,,,,,,,,,,,,,633,,,,,,,,,,170,,,,,1,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,5,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,3,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,199,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,818,,,,,,,,,,,,,,,,873,,,,,,,,,,076,,,,,2,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,3,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
provided,not provided,not included,8703900000,862,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,600,included,authorized body,not provided,08.10.1984,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,484,,,,,,,,,,,,,,,,852,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,152,,,,,,,,,,,,,,,,852,,,,,,,,,,036,,,,,3,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,852,,,,,,,,,,124,,,,,2,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,337,,,,,,,,,,352,,,,,1,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,342,,,,,,,,,,484,,,,,1,,,,,,,,,,,,,
not provided,provided,not included,8703900000,484,"Plurilateral, Country-Country",included,materials & final goods,ITC00671,not included,,"Regional group, NAFTA",4 years (for multiple shipments),not provided,included,,included (less than US$1000),,included (7%),provided,653,CTH and RVC 62.5%,not provided,build down / net cost,Direct,diagonal and full,within 1 year,,"A change to subheading 8703.21 through 8703.90 from any other heading, provided there is a regional value content of not less than 62.5 percent under the net cost method.",Free trade agreement,124,included,self-certification,5 years,01.01.1990,1,not included,,,prohibition,,included,included,included,within 90 days,,not included,,IN NEGOTIATION
not provided,provided,included,8703900000,579,"Plurilateral, Country-Country",included,materials only,ITC00127,included,provided,European Economic Area,10 months,provided,included,RVC 55%,included (less than EUR500),Manufacture in which the value of all the materials used does not exceed 45 % of the ex-works price of the product,included (15%),not provided,124,RVC 60%,provided,import content,Indirect,cross-cumulation,within 2 years,,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,Free trade agreement,438,included,authorized body (self-certification if value < EUR 6000),3 years,01.05.1995,2,included (RVC 85%),,provided,included,provided,included,included,included,not provided,,included,,IN FORCE
provided,provided,not included,8703900000,826,"Plurilateral, Country-Group",included,materials & final goods,ITC01108,included,provided,EU-UK TCA,12 months (for multiple shipments),not provided,included,RVC 55%,less than EUR 500,MaxNOM 45 % (EXW),chapter-specific (10-15%),provided,1077,RVC 45%,provided,not included,provided,diagonal and full,within 3 years,,MaxNOM 55 % (EXW),Free trade agreement,674,included,self-certification,4 years,01.01.2021,3,included (RVC 85%),,provided,included,not provided,included,included,included,not provided,For - vehicles with both internal combustion engine and electric motor as motors for propulsion other than those capable of being charged by plugging to external source of electric power (‘hybrid');- vehicles with both internal combustion piston engine and electric motor as motors for propulsion capable of being charged by plugging to external source of electric power (‘plug-in hybrid');- vehicles with only electric motor for propulsion ,not included,For - others ,IN FORCE
,,,8703900000,484,,,,,,,,,,,,,,,,47,,,,,,,,,,076,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,702,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,410,,,,,3,,,,,,,,,,,,,
,,,8703900000,156,,,,,,,,,,,,,,,,68,,,,,,,,,,050,,,,,4,,,,,,,,,,,,,
,,,8703900000,438,,,,,,,,,,,,,,,,356,,,,,,,,,,352,,,,,2,,,,,,,,,,,,,
,,,8703900000,604,,,,,,,,,,,,,,,,852,,,,,,,,,,392,,,,,1,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,4,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,702,,,,,3,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,873,,,,,,,,,,032,,,,,2,,,,,,,,,,,,,
,,,8703900000,076,,,,,,,,,,,,,,,,48,,,,,,,,,,032,,,,,1,,,,,,,,,,,,,
provided,not provided,not included,8703900000,170,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,032,included,authorized body,not provided,27.08.1985,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,418,,,,,,,,,,,,,,,,139,,,,,,,,,,360,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,199,,,,,,,,,,360,,,,,4,,,,,,,,,,,,,
provided,provided,not included,8703900000,704,"Plurilateral, Country-Country",included,materials & final goods,ITC00882,not included,provided,CPTPP,1 year (for multiple shipments),not provided,included,,included (less than US$1000),,included (10%),provided,852,RVC 45/55%,provided,build up / build down / focused value / import content / net cost,Direct,diagonal and full,within 1 year,,"No change in tariff classification required for a good of heading 87.02 through 87.05, provided there is a regional value content of not less than: (a) 45 per cent under the net cost method; or (b) 55 per cent under the build-down method.",Free trade agreement,702,included,self-certification/authorized body,5 years,14.01.2019,3,included (RVC 90%),,not provided,not included,provided,included,included,included,within 150 days,,included,,IN FORCE
,,,8703900000,842,,,,,,,,,,,,,,,,872,,,,,,,,,,124,,,,,3,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,496,"Plurilateral, Country-Country",included,not included,ITC00069,included,provided,APTA (formerly Bangkok Agreement),1 year,provided,not included,,not included,,not included,not provided,68,RVC 45% (35% for APTA LDCs),provided,import content,Indirect,diagonal,not included,,"(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",Partial scope agreement,050,included,authorized body,2 years,01.01.2021,4,not included,,provided,not included,provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,702,,,,,5,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,4,,,,,,,,,,,,,
,,,8703900000,604,,,,,,,,,,,,,,,,852,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,418,"Plurilateral, Country-Country",included,not included,ITC00069,included,provided,APTA (formerly Bangkok Agreement),1 year,provided,not included,,not included,,not included,not provided,68,RVC 45% (35% for APTA LDCs),provided,import content,Indirect,diagonal,not included,,"(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",Partial scope agreement,156,included,authorized body,2 years,01.01.2002,2,not included,,provided,not included,provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,076,,,,,,,,,,,,,,,,605,,,,,,,,,,032,,,,,1,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,852,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
provided,provided,not included,8703900000,702,"Plurilateral, Country-Country",included,materials & final goods,ITC00882,not included,provided,CPTPP,1 year (for multiple shipments),not provided,included,,included (less than US$1000),,included (10%),provided,852,RVC 45/55%,provided,build up / build down / focused value / import content / net cost,Direct,diagonal and full,within 1 year,,"No change in tariff classification required for a good of heading 87.02 through 87.05, provided there is a regional value content of not less than: (a) 45 per cent under the net cost method; or (b) 55 per cent under the build-down method.",Free trade agreement,604,included,self-certification/authorized body,5 years,19.09.2021,3,included (RVC 90%),,not provided,not included,provided,included,included,included,within 150 days,,included,,IN FORCE
,,,8703900000,410,,,,,,,,,,,,,,,,337,,,,,,,,,,352,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,197,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,
